Wednesday, 12 May 2021 09:18:57
10600nm 1550nm 532nm
PERCENTAGE
BASELINE[LWIR/SWIR/VIS]: 1.04116906881332 0.945331764221191 0.896040351390839
BASELINE_REFERENCE[LWIR/SWIR/VIS]: 1 1 1
SECONDS LWIR_Meas SWIR_Meas VIS_Meas LWIR_Pick SWIR_Pick VIS_Pick LWIR_Disp SWIR_Disp VIS_Disp
== DATA STARTS HERE ==
36448 0.327704685926437 1.12869619215417E-06 2.40953968955182E-07 1 1 1 31.4746851152561 0.00011939683345815 2.6890972999282E-05
36449 0.329442000389099 1.02758306184114E-06 1.5072170356234E-07 1 1 1 31.6415470125886 0.000108700786404624 1.68208611730921E-05
36450 0.331521677970886 7.39230017643422E-07 7.34621160347615E-08 1 1 1 31.8412914771603 7.81979454855655E-05 8.19852765790438E-06
36451 0.336244529485702 8.50438200927783E-07 5.90960482327318E-08 1 1 1 32.294901909537 8.99618772070369E-05 6.59524408035895E-06
36452 0.336175626516342 8.30371828897114E-07 1.8370591980954E-08 1 1 1 32.2882840631733 8.78391968116308E-05 2.05019695289828E-06
36453 0.336958664655685 7.95228606875753E-07 1.12313890987537E-07 1 1 1 32.363491650759 8.41216424723546E-05 1.25344679860904E-05
36454 0.341063195466995 9.07677565464837E-07 1.15585017113062E-07 1 1 1 32.7577149267144 9.60168270884904E-05 1.28995325861889E-05
36455 0.343882524967194 5.53377202550109E-07 1.2117415622015E-07 1 1 1 33.0284999110793 5.85378830474408E-05 1.35232923419199E-05
36456 0.346957856416702 1.01125018545645E-06 7.8433116357246E-08 1 1 1 33.3238728280844 0.000106973046260596 8.75330181676548E-06
36457 0.352512961626053 1.18211285098369E-06 8.49828438731492E-08 1 1 1 33.8574177993811 0.000125047406183116 9.48426527234387E-06
36458 0.353420174121857 1.41395396440203E-06 9.7126114440016E-08 1 1 1 33.944551822373 0.000149572247322812 1.08394799731124E-05
36459 0.353424060344696 9.9106834596796E-07 1.23704512589029E-07 1 1 1 33.9449250780675 0.000104838151374766 1.38056854690767E-05
36460 0.361896473169327 1.2271874425096E-06 1.36587485144446E-07 1 1 1 34.7586654280653 0.000129815530267368 1.52434524776071E-05
36461 0.3658786714077 1.19405592613475E-06 1.24545903190665E-07 1 1 1 35.1411391643349 0.000126310780122624 1.38995864413186E-05
36462 0.368448215723038 1.15800987714465E-06 1.81892883688306E-07 1 1 1 35.3879333106753 0.000122497722066779 2.0299630859924E-05
36463 0.376843065023422 1.07975649825676E-06 1.05031988084647E-07 1 1 1 36.1942240036895 0.000114219847372452 1.17217922074175E-05
36464 0.377231812477112 8.51386255362741E-07 1.7616554828237E-07 1 1 1 36.2315615951848 9.00621652192289E-05 1.96604481047003E-05
36465 0.377251815795898 1.11032985614656E-06 1.25215282764657E-07 1 1 1 36.2334828315513 0.000117453987919395 1.39742906187536E-05
36466 0.383259105682373 1.00030800922468E-06 1.22047353556809E-07 1 1 1 36.8104582783269 0.000105815550379689 1.36207430131206E-05
36467 0.386178368330002 9.01853354662308E-07 4.3876399047349E-08 1 1 1 37.0908414298314 9.54007247820871E-05 4.89669901352587E-06
36468 0.391010946035385 6.79567318684349E-07 1.7360496258334E-07 1 1 1 37.5549906107988 7.18866480958892E-05 1.93746813203077E-05
36469 0.390340119600296 1.17769287726333E-06 2.26473665065896E-07 1 1 1 37.4905604951545 0.00012457984824339 2.52749404325779E-05
36470 0.394111895561218 1.07635177073462E-06 1.03976000787043E-07 1 1 1 37.8528240385021 0.000113859685189079 1.1603941789636E-05
36471 0.397309082746506 8.01680081963241E-07 1.50386179598172E-07 1 1 1 38.1599006969483 8.48040986566978E-05 1.67834159884364E-05
36472 0.404388082027435 1.17950346520956E-06 1.70561716572593E-07 1 1 1 38.8398094161919 0.000124771377610621 1.90350486234069E-05
36473 0.410100156068802 1.29561759649732E-06 1.18377771940459E-07 1 1 1 39.3884305971762 0.00013705427507397 1.32112099367749E-05
36474 0.415256553888321 1.13613942858137E-06 2.26768210609407E-07 1 1 1 39.8836813661408 0.000120184201100804 2.5307812338743E-05
36475 0.418172973394394 8.20944848101135E-07 1.64799254775971E-07 1 1 1 40.163791445611 8.68419828013997E-05 1.83919456886254E-05
36476 0.419885468482971 1.04457510587963E-06 4.20212546714538E-07 1 1 1 40.3282695443053 0.000110498255259644 4.68966097410995E-05
36477 0.421231758594513 1.33629446281702E-06 2.63119829924108E-07 1 1 1 40.4575751635239 0.000141357194732362 2.93647300052606E-05
36478 0.423522222042084 1.17615705903518E-06 3.09707013457228E-07 1 1 1 40.6775647421792 0.000124417384832525 3.4563958305728E-05
36479 0.423567855358124 1.23470061907938E-06 3.43862171803266E-07 1 1 1 40.6819476342 0.000130610296385902 3.83757462785601E-05
36480 0.425427955389023 7.40806035537389E-07 2.13281464311876E-07 1 1 1 40.8606025795509 7.83646613364039E-05 2.38026629024931E-05
36481 0.429944390058517 1.48081877568984E-06 4.78248421131866E-07 1 1 1 41.2943875242614 0.00015664540553229 5.33735361794283E-05
36482 0.43312155008316 1.0179371997765E-06 4.55262306786608E-07 1 1 1 41.5995406564289 0.000107680418484099 5.08082371602961E-05
36483 0.435857498645782 1.0870499295379E-06 6.06837363648083E-07 1 1 1 41.8623172452244 0.000114991368182096 6.77243343679943E-05
36484 0.442895025014877 1.23444514201765E-06 3.54639428223891E-07 1 1 1 42.5382426621325 0.000130583271263993 3.95785109089582E-05
36485 0.449948304891586 1.4885552332089E-06 5.66726635042869E-07 1 1 1 43.215681138551 0.000157463790972394 6.32478921471776E-05
36486 0.454293978214264 1.26426048154826E-06 4.4621567667491E-07 1 1 1 43.6330651593451 0.000133737226378913 4.97986140894539E-05
36487 0.456456905603409 1.23377557486037E-06 3.78894679897712E-07 1 1 1 43.8408054249688 0.000130512442462654 4.2285448340534E-05
36488 0.457505738735199 1.48166781173131E-06 3.92556745509864E-07 1 1 1 43.9415415266459 0.000156735219084908 4.38101637834207E-05
36489 0.463161188364029 1.60207471253671E-06 2.60269362684085E-07 1 1 1 44.4847241660683 0.000169472218449844 2.90466118272568E-05
36490 0.46734060049057 1.58010716404533E-06 4.90981528855627E-07 1 1 1 44.8861394838807 0.000167148425965259 5.47945779555043E-05
36491 0.471254974603653 1.692266516784E-06 6.34627667750465E-07 1 1 1 45.2620989923152 0.000179012975214915 7.08257911337801E-05
36492 0.471918082237244 1.30245884975011E-06 6.55383871617232E-07 1 1 1 45.3257877488729 0.000137777963149597 7.31422274231224E-05
36493 0.478860437870026 1.82770031642576E-06 5.93033701079548E-07 1 1 1 45.9925724086107 0.00019333956454235 6.61838164050356E-05
36494 0.478809952735901 1.58778650529712E-06 6.86420958118106E-07 1 1 1 45.9877235194497 0.000167960769477075 7.66060319775376E-05
36496 0.482428932189941 2.24810892177629E-06 5.97476127950358E-07 1 1 1 46.3353115877512 0.000237811634694026 6.6679600647778E-05
36497 0.483342736959457 2.53194632477971E-06 8.69764130584372E-07 1 1 1 46.4230787714765 0.000267836797684001 9.70675181351285E-05
36498 0.483139622211456 2.97303668048698E-06 8.18165335658705E-07 1 1 1 46.4035704366551 0.000314496644777012 9.13089833944135E-05
36499 0.485066449642181 2.52164822995837E-06 8.63078855672939E-07 1 1 1 46.5886342738781 0.000266747434646484 9.63214273032752E-05
36500 0.491684430837631 2.2991957166596E-06 7.41324640785024E-07 1 1 1 47.2242641051592 0.000243215747495143 8.27333991861344E-05
36501 0.494552147388458 2.66045103671786E-06 6.76128456689185E-07 1 1 1 47.4996964664083 0.000281430407546885 7.5457367030368E-05
36502 0.500430417060852 2.82892442555749E-06 1.07973453395971E-06 1 1 1 48.0642800531156 0.000299252022689419 0.000120500659628078
36503 0.502016592025757 2.76070159088704E-06 1.15546174583869E-06 1 1 1 48.2166256243025 0.000292035208735574 0.00012895197677707
36504 0.506241035461426 3.39220332534751E-06 1.08942590486549E-06 1 1 1 48.6223660138517 0.000358837336661607 0.000121582237136361
36505 0.506747579574585 3.64557054126635E-06 1.07564940208249E-06 1 1 1 48.6710174892299 0.000385639272818654 0.000120044750262961
36506 0.512005722522736 3.55493784809369E-06 1.30820351387229E-06 1 1 1 49.176040458664 0.000376051877514389 0.000145998281421332
36507 0.515118849277496 3.37053779730923E-06 1.34907841129461E-06 1 1 1 49.4750434590421 0.000356545492797022 0.00015056000649977
36508 0.512331533432007 3.25056098517962E-06 1.33406817894866E-06 1 1 1 49.2073332543329 0.000343853989488821 0.000148884832795522
36509 0.514465236663818 3.84181807930872E-06 1.4209740811566E-06 1 1 1 49.4122666600326 0.000406398919904463 0.000158583715448859
36510 0.51650527715683 4.63401679553499E-06 1.36067646963056E-06 1 1 1 49.608204145511 0.000490200051550443 0.000151854374361435
36511 0.520856738090515 4.75475640087097E-06 1.43150664371205E-06 1 1 1 50.0261440425006 0.000502972245388175 0.000159759171725923
36512 0.523775041103363 4.92577746626921E-06 1.64732982739224E-06 1 1 1 50.3064350250375 0.000521063361319219 0.000183845495890363
36513 0.523348808288574 6.28738544037333E-06 1.77257547875342E-06 1 1 1 50.2654971190282 0.000665098294412351 0.000197823175708775
36514 0.523086047172546 6.11310861131642E-06 2.06064469239209E-06 1 1 1 50.240259996269 0.000646662774137573 0.000229972309750732
36515 0.526141452789307 6.55867779641994E-06 1.90179625860765E-06 1 1 1 50.5337191191223 0.000693796405098404 0.000212244488281769
36516 0.529781019687653 6.888106236147E-06 2.1740549527749E-06 1 1 1 50.8832845266401 0.000728644323278584 0.000242629134882186
36517 0.533144855499268 6.57517566651222E-06 2.11986689464538E-06 1 1 1 51.2063670991419 0.000695541598766562 0.000236581632886835
36518 0.534597539901733 7.41275125619723E-06 2.29073875743779E-06 1 1 1 51.3458914517162 0.000784142830776896 0.000255651294484908
36519 0.53933926820755 7.04508311173413E-06 2.39110859183711E-06 1 1 1 51.8013149221062 0.000745249803124747 0.000266852780471953
36520 0.545248758792877 6.51672535241232E-06 2.39254968619207E-06 1 1 1 52.3688971488873 0.00068935855104595 0.00026701360965255
36521 0.545849776268005 6.36351260254742E-06 2.4652712909301E-06 1 1 1 52.4266224015029 0.000673151251591549 0.000275129494682187
36522 0.548163819313049 7.43035679988679E-06 2.43467302425415E-06 1 1 1 52.6488767033601 0.000786005197446028 0.000271714663349149
36523 0.546283066272736 8.02924150775652E-06 2.58703162216989E-06 1 1 1 52.4682381215342 0.000849356999483815 0.000288718205397144
36524 0.545738506317139 8.81223641044926E-06 2.64725713350344E-06 1 1 1 52.4159353810948 0.000932184524415002 0.000295439499950461
36525 0.543985116481781 8.77901602507336E-06 2.80183257928002E-06 1 1 1 52.2475295104368 0.000928670373443542 0.000312690446912463
36526 0.546255457401276 9.00716022442794E-06 3.02352136714035E-06 1 1 1 52.4655864031643 0.00095280414404021 0.000337431384920023
36527 0.551519000530243 9.1207264631521E-06 2.87999805550498E-06 1 1 1 52.97112803772 0.0009648175178654 0.000321413879523912
36528 0.553053629398346 9.3567463409272E-06 3.21437014463299E-06 1 1 1 53.1185228186514 0.000989784401102372 0.000358730512486813
36529 0.551170027256012 1.06333674921188E-05 3.14610924760927E-06 1 1 1 52.9376105923133 0.00112482917580571 0.000351112451880752
36530 0.55214010477066 1.12804595119087E-05 3.3826711387519E-06 1 1 1 53.0307825413949 0.00119328049038975 0.000377513259698774
36531 0.553977119922638 1.17329731438076E-05 3.62587502422684E-06 1 1 1 53.2072202792228 0.00124114872554545 0.000404655328144401
36532 0.560333263874054 1.26754437587806E-05 3.90454933949513E-06 1 1 1 53.8177017218439 0.00134084606468537 0.000435755971640616
36533 0.564163661003113 1.39005382152391E-05 4.26520873588743E-06 1 1 1 54.1855955869031 0.00147044019267574 0.000476006323740549
36534 0.566867685317993 1.45184591019643E-05 4.45779733126983E-06 1 1 1 54.4453059832139 0.00153580569821699 0.000497499618666773
36535 0.571321392059326 1.49331128341146E-05 4.76313553008367E-06 1 1 1 54.87306616883 0.00157966900079965 0.000531576008010165
36536 0.576651334762573 1.43226661748486E-05 4.69533160867286E-06 1 1 1 55.3849852089645 0.0015150941412244 0.000524008946849853
36537 0.578493094444275 1.35947273520287E-05 5.23768121638568E-06 1 1 1 55.5618786393275 0.00143809061184236 0.00058453631114444
36538 0.583329212665558 1.39335768835736E-05 5.88279181101825E-06 1 1 1 56.026367872262 0.00147393512107918 0.000656532019109067
36539 0.588609933853149 1.48730507135042E-05 6.76664576531039E-06 1 1 1 56.5335593885842 0.00157331545140211 0.000755171991396053
36540 0.589751863479614 1.64726414368488E-05 7.07385679561412E-06 1 1 1 56.643237025067 0.00174252490610212 0.000789457392698224
36541 0.589068353176117 1.81386134499917E-05 7.54658285586629E-06 1 1 1 56.5775886761129 0.00191875637067322 0.000842214621713458
36542 0.590339505672455 1.95610766240861E-05 7.29485564079368E-06 1 1 1 56.6996776369179 0.00206922874745476 0.000814121331642104
36543 0.596074557304382 2.10533398785628E-05 7.56288827687968E-06 1 1 1 57.2505057208202 0.00222708478392319 0.000844034341214714
36544 0.604227781295776 2.49469969276106E-05 7.49284381527104E-06 1 1 1 58.0335892982729 0.00263896738391766 0.000836217231025435
36545 0.606643974781036 2.69488831690978E-05 7.26674643374281E-06 1 1 1 58.2656547291076 0.00285073285264032 0.000810984284632196
36546 0.606056880950928 2.88911684037885E-05 7.26621274225181E-06 1 1 1 58.2092667852382 0.00305619354995337 0.000810924723532055
36547 0.609606564044952 2.9749344321317E-05 7.48843312976533E-06 1 1 1 58.550199223624 0.00314697394578991 0.000835724989186228
36548 0.61312849521637 3.22197687637527E-05 7.34512377675856E-06 1 1 1 58.8884662041665 0.00340830277614725 0.000819731362025986
36549 0.618782222270966 3.38942576490808E-05 8.09752364148153E-06 1 1 1 59.4314833974299 0.00358543518073832 0.000903700779648206
36550 0.619434797763824 3.57537341187708E-05 8.28106913104421E-06 1 1 1 59.494160585257 0.00378213612109252 0.000924184844822031
36551 0.623039543628693 3.73645569197834E-05 8.19336182757979E-06 1 1 1 59.8403815759533 0.00395253373830784 0.000914396524092025
36552 0.625518918037415 3.75150659237988E-05 9.0308642029413E-06 1 1 1 60.078515274215 0.0039684550275009 0.00100786356205092
36553 0.629113638401032 4.16145077906549E-05 1.01559862741851E-05 1 1 1 60.4237733568157 0.00440210615634384 0.0011334295669186
36554 0.625960671901703 4.04856538807508E-05 1.12294903374277E-05 1 1 1 60.1209439130903 0.00428269263903395 0.00125323489282567
36555 0.626463580131531 4.10526525229216E-05 1.1938574789383E-05 1 1 1 60.1692461768524 0.0043426714383963 0.00133237021869069
36556 0.627162849903107 4.72781524877064E-05 1.22564171761042E-05 1 1 1 60.2364081577949 0.00500122330350936 0.00136784210187406
36557 0.625766623020172 5.25343275512569E-05 1.30047881611972E-05 1 1 1 60.1023063173968 0.00555723710337155 0.00145136188800104
36558 0.624513065814972 5.27740266988985E-05 1.42836010127212E-05 1 1 1 59.9819073118224 0.00558259319069599 0.00159408010928862
36559 0.62258585691452 5.35881728865206E-05 1.52429334775661E-05 1 1 1 59.7968068360036 0.0056687159910118 0.00170114364313013
36560 0.623738217353821 5.45870454516262E-05 1.65233228472061E-05 1 1 1 59.9074863090899 0.00577437969585181 0.00184403780717671
36561 0.62943776845932 5.55065031221602E-05 1.78234797203913E-05 1 1 1 60.4549047136719 0.00587164265742081 0.00198913806646382
36562 0.628670585155487 5.54141675820574E-05 1.81881947355578E-05 1 1 1 60.3812199177235 0.0058618751299138 0.00202984103420409
36563 0.62838294506073 5.68855924939271E-05 1.8396071754978E-05 1 1 1 60.3535932715454 0.00601752682464787 0.00205304054961627
36564 0.631976902484894 5.85664689424448E-05 1.78080365003552E-05 1 1 1 60.6987780769546 0.006195334924633 0.00198741457041678
36565 0.634232819080353 6.05173874646425E-05 1.75632805621717E-05 1 1 1 60.915449572779 0.00640170887672431 0.00196009928960341
36566 0.637069320678711 5.89299801504239E-05 1.84144846571144E-05 1 1 1 61.1878838664323 0.00623378821920506 0.00205509546847207
36567 0.641492021083832 5.70005140616558E-05 1.72990672581363E-05 1 1 1 61.6126660211847 0.00602968356919812 0.00193061252557261
36568 0.636815989017487 5.83131695748307E-05 1.62949676450808E-05 1 1 1 61.1635524039626 0.00616854016567102 0.00181855288322536
36569 0.63835768699646 5.63641187909525E-05 1.66218116646633E-05 1 1 1 61.3116261438721 0.00596236378848307 0.00185502936769117
36570 0.638162350654602 5.87950264161918E-05 1.68232822034042E-05 1 1 1 61.2928648929179 0.00621951241262161 0.00187751390629797
36571 0.639990568161011 6.2291526410263E-05 1.73457603523275E-05 1 1 1 61.4684576531305 0.00658938256047936 0.00193582357372671
36572 0.639700472354889 6.39503123238683E-05 1.66596018971177E-05 1 1 1 61.440595145992 0.00676485385811124 0.00185924683762942
36573 0.639546692371368 6.42064725980163E-05 1.61793792358367E-05 1 1 1 61.4258252120661 0.00679195125225826 0.00180565297207017
36574 0.638079524040222 6.34731070022099E-05 1.5308944057324E-05 1 1 1 61.2849097378081 0.00671437366272168 0.00170851056356573
36575 0.641792106628418 6.35313961538486E-05 1.54939221829409E-05 1 1 1 61.6414880015503 0.00672053966219878 0.00172915451395589
36576 0.6430872797966 6.59025128697976E-05 1.60792937094811E-05 1 1 1 61.7658840489337 0.00697136342647824 0.00179448321546265
36577 0.645164906978607 6.9498477387242E-05 1.75644552655285E-05 1 1 1 61.965431581053 0.00735175522685394 0.0019602303889847
36578 0.647595703601837 7.24012774298899E-05 1.85408905963413E-05 1 1 1 62.1988995831327 0.00765882203160046 0.00206920263887247
36579 0.649393212795258 7.53050277126022E-05 2.054862161458E-05 1 1 1 62.3715429363846 0.00796598935556153 0.00229326967057726
36580 0.6557009100914 8.02103546448052E-05 2.16885990084847E-05 1 1 1 62.9773712773409 0.00848488939868494 0.00242049356090042
36581 0.660763669013977 8.64399728015997E-05 2.34388600802049E-05 1 1 1 63.4636284159963 0.0091438768983726 0.00261582640154799
36582 0.665002691745758 9.58358272328042E-05 2.54169648542302E-05 1 1 1 63.8707690868782 0.0101377982693471 0.00283658708168419
36583 0.663494431972504 0.00010538042843109 2.6507582879276E-05 1 1 1 63.7259069488804 0.011147454514861 0.00295830236195622
36584 0.663344275951385 0.000113550822425168 2.76930797554087E-05 1 1 1 63.7114850816145 0.0120117430433237 0.00309060632285403
36585 0.664600837230682 0.000117305188905448 2.83215271338122E-05 1 1 1 63.8321726161308 0.0124088910735047 0.00316074238061393
36586 0.668455398082733 0.000125824348651804 3.04816752759507E-05 1 1 1 64.2023873072418 0.0133100730784672 0.00340181948599043
36587 0.670284759998321 0.000136445785756223 3.26007604598999E-05 1 1 1 64.3780899832417 0.0144336402224497 0.00363831387830881
36588 0.675315487384796 0.000144947684020735 3.42993371305056E-05 1 1 1 64.8612706248073 0.0153329962566264 0.00382787863038377
36589 0.674064421653748 0.00015070263762027 3.72031063307077E-05 1 1 1 64.7411109150616 0.0159417723305242 0.00415194541997588
36590 0.674031484127045 0.000154918545740657 3.92065601772629E-05 1 1 1 64.7379474013067 0.0163877436053665 0.00437553511026666
36591 0.676047337055206 0.000163558853091672 4.30846375820693E-05 1 1 1 64.9315617708211 0.0173017409635462 0.00480833675795884
36592 0.676587355136871 0.000173163192812353 4.8923131544143E-05 1 1 1 64.9834282829794 0.018317716527278 0.00545992504335371
36593 0.677617156505585 0.000178522625355981 5.15081293997355E-05 1 1 1 65.0823364622137 0.0188846532098767 0.00574841627609563
36594 0.682190811634064 0.000179984158603474 5.30113153217826E-05 1 1 1 65.521617196292 0.0190392585349921 0.00591617500701817
36595 0.682765030860901 0.00018637583416421 5.51858065591659E-05 1 1 1 65.5767685875537 0.0197153889478954 0.00615885283218621
36596 0.686791813373566 0.00019684023282025 5.61526816454716E-05 1 1 1 65.9635244597056 0.0208223440986791 0.00626675813854935
36597 0.691726088523865 0.000212916795862839 5.87774149607867E-05 1 1 1 66.4374412613181 0.0225229706565768 0.00655968393271041
36598 0.693007910251617 0.000232714987942018 6.18875332293101E-05 1 1 1 66.560554957849 0.0246172821806891 0.0069067797151376
36599 0.694066381454468 0.000246101949596778 6.17183701251633E-05 1 1 1 66.6622167565477 0.0260333947203739 0.00688790075462157
36600 0.69862949848175 0.000251619005575776 6.19214391917922E-05 1 1 1 67.1004853494175 0.0266170052778319 0.0069105636923245
36601 0.698694515228272 0.000261898420285434 6.2679332040716E-05 1 1 1 67.1067299400866 0.0277043922776886 0.00699514613861137
36602 0.703832137584686 0.000274578243261203 6.55897791148163E-05 1 1 1 67.6001774031648 0.0290457015889457 0.00731995819306659
36603 0.702847003936768 0.000292679556878284 6.92909758072346E-05 1 1 1 67.5055593745058 0.0309605122725784 0.00773301957882598
36604 0.711518228054047 0.000314684625482187 7.10504609742202E-05 1 1 1 68.3383947301664 0.0332882737460365 0.00792938184803121
36605 0.710853958129883 0.000328054570127279 7.0955214323476E-05 1 1 1 68.2745943403871 0.0347025861759279 0.00791875212018509
36606 0.713808238506317 0.000329865264939144 7.19121177098714E-05 1 1 1 68.5583408004891 0.0348941268477213 0.00802554456372964
36607 0.716413426399231 0.000331635680049658 7.71839884691872E-05 1 1 1 68.8085583656231 0.0350814066131455 0.00861389650023928
36608 0.720190930366516 0.000338294025277719 8.21076493593864E-05 1 1 1 69.1713720603856 0.0357857461350007 0.00916338747824677
36609 0.716113209724426 0.000354361766949296 8.62372486153617E-05 1 1 1 68.7797237907402 0.0374854395420888 0.00962425949696393
36610 0.723369371891022 0.000368755834642798 9.1374471958261E-05 1 1 1 69.4766482753358 0.0390080867478939 0.0101975844967728
36611 0.727729475498199 0.000388975866371766 9.18913021450862E-05 1 1 1 69.8954182655111 0.0411470217222863 0.0102552638396755
36612 0.729844260215759 0.000398170703556389 9.58195247221738E-05 1 1 1 70.0985346258511 0.042119678892248 0.0106936617947442
36613 0.727254295349121 0.000403193011879921 9.78933356236666E-05 1 1 1 69.8497791696801 0.0426509535741762 0.0109251034813015
36614 0.723849320411682 0.000396562536479905 0.000103298838075716 1 1 1 69.5227453536141 0.0419495622054562 0.0115283689975987
36615 0.728850471973419 0.000391470483737066 0.000106677498843055 1 1 1 70.0030853590502 0.0414109097518349 0.0119054346913585
36616 0.729337763786316 0.000403752777492628 0.000108534313039854 1 1 1 70.0498877302974 0.0427101672422124 0.012112659086322
36617 0.729028344154358 0.000408361601876095 0.000112749531399459 1 1 1 70.0201692492911 0.0431977023656369 0.0125830863782472
36618 0.730119895935059 0.000425565190380439 0.000112468433508184 1 1 1 70.1250083012181 0.0450175490221721 0.0125517152585383
36619 0.728934669494629 0.000437257246812806 0.000118043945985846 1 1 1 70.0111721841136 0.0462543694565303 0.01317395425358
36620 0.730272173881531 0.000458673149114475 0.000121016033517662 1 1 1 70.1396339706731 0.0485198071697454 0.0135056455136
36621 0.725868284702301 0.000475161947542801 0.000128252210561186 1 1 1 69.7166585566753 0.0502640412103641 0.0143132181895729
36622 0.725599157810211 0.000489774323068559 0.000132717413362116 1 1 1 69.6908100273489 0.0518097816666573 0.0148115442743299
36623 0.731637966632843 0.000508488086052239 0.000134840235114098 1 1 1 70.2708127381012 0.0537893790621915 0.0150484556755505
36624 0.738940274715424 0.000525898660998791 0.000135353507357649 1 1 1 70.9721693478306 0.0556311213589709 0.0151057379444523
36625 0.741632568836212 0.000543141982052475 0.000131212579435669 1 1 1 71.230753107321 0.0574551710425113 0.0146436016226278
36626 0.739530229568481 0.000550249987281859 0.000132536722230725 1 1 1 71.0288320811685 0.0582070769340096 0.0147913787615704
36627 0.744392478466034 0.0005554209346883 0.00013715666718781 1 1 1 71.4958310579143 0.0587540750993258 0.0153069743985206
36628 0.7455362200737 0.000567413028329611 0.000142627564491704 1 1 1 71.6056827277271 0.0600226343602314 0.0159175381187149
36629 0.747897386550903 0.000588048784993589 0.000146983371814713 1 1 1 71.8324630411199 0.0622055459522246 0.016403655436562
36630 0.747878229618072 0.000609492475632578 0.000154586232383735 1 1 1 71.8306230966378 0.0644739231982442 0.0172521507701953
36631 0.74921361207962 0.000635168119333684 0.000157720185234211 1 1 1 71.9588810810082 0.0671899690006678 0.0176019065424227
36632 0.75373409986496 0.000646736612543464 0.000157726291217841 1 1 1 72.3930553107989 0.0684137185505742 0.0176025879831213
36633 0.756621658802032 0.000661729171406478 0.000162502808962017 1 1 1 72.6703934515068 0.0699996759287615 0.0181356574745523
36634 0.757555270195007 0.000698972935788333 0.000165140104945749 1 1 1 72.7600629798226 0.073939431873865 0.018429985289102
36635 0.755332219600678 0.000741012732032687 0.000163497059838846 1 1 1 72.5465481280163 0.0783865263052033 0.0182466179770883
36636 0.755125296115875 0.00077318069525063 0.000167438093922101 1 1 1 72.5266739797151 0.0817893489369431 0.0186864457233653
36637 0.756979584693909 0.000801895500626415 0.000174387008883059 1 1 1 72.7047707589584 0.0848268862823047 0.0194619593428326
36638 0.761872017383575 0.000805075548123568 0.000178551793214865 1 1 1 73.1746687645957 0.0851632811457285 0.019926758090494
36639 0.760832703113556 0.000819138262886554 0.000178358686389402 1 1 1 73.0748469103791 0.0866508768550053 0.0199052069599937
36640 0.762532317638397 0.000850325997453183 0.000183392918552272 1 1 1 73.2380878839876 0.0899500079904457 0.0204670379260944
36641 0.766748535633087 0.00088360543595627 0.000180650351103395 1 1 1 73.6430382538151 0.093470405776984 0.0201609615931904
36642 0.766794013977051 0.00090990262106061 0.00018501051235944 1 1 1 73.6474062614064 0.0962522000739317 0.020647564819181
36643 0.770274448394775 0.00092722421977669 0.000188099363003857 1 1 1 73.9816876497012 0.0980845302009481 0.0209922870897375
36644 0.770903658866882 0.00091645922511816 0.000190262679825537 1 1 1 74.0421207235365 0.0969457771127772 0.0212337178264584
36645 0.773445606231689 0.000909627927467227 0.000196495081763715 1 1 1 74.2862642964631 0.0962231421702646 0.0219292670758313
36646 0.770666801929474 0.000911315181292593 0.000205423287115991 1 1 1 74.0193715904223 0.0964016248881024 0.0229256736928345
36647 0.77117429971695 0.000930144102312624 0.000217775261262432 1 1 1 74.06811466229 0.0983934040425396 0.0243041801548781
36648 0.769156408309936 0.000948106043506414 0.000216800338239409 1 1 1 73.8743045052794 0.100293471497544 0.024195376681741
36649 0.770962500572205 0.000968010502401739 0.000221095740562305 1 1 1 74.0477722269364 0.102399024240895 0.024674752673707
36650 0.77117041349411 0.0010033251484856 0.000234742247266695 1 1 1 74.0677414065954 0.106134712326332 0.0261977317095516
36651 0.7696613073349 0.0010486512677744 0.000242161497590132 1 1 1 73.9227979767132 0.110929443763939 0.0270257357511018
36652 0.770826756954193 0.00105277916882187 0.000246513745514676 1 1 1 74.0347346116175 0.111366105389381 0.0275114558325455
36653 0.777865588665009 0.00106726984959096 0.000243556647910737 1 1 1 74.7107854012205 0.112898972613094 0.027181437480208
36654 0.77891298532486 0.00110760100651532 0.000248662568628788 1 1 1 74.8113835356854 0.117165322105496 0.0277512690408208
36655 0.780294156074524 0.00116020212881267 0.000249335437547416 1 1 1 74.9440392965061 0.122729624955372 0.0278263626365036
36656 0.781395518779755 0.00120965095702559 0.000265330285765231 1 1 1 75.0498206473184 0.127960468780202 0.0296114215563377
36657 0.777731907367706 0.00129982735961676 0.000280419562477618 1 1 1 74.6979458633101 0.137499596312371 0.0312954167792053
36658 0.78339706659317 0.00137822423130274 0.00029149663168937 1 1 1 75.2420610694908 0.145792650100802 0.0325316411517525
36659 0.787400639057159 0.00142964781261981 0.000304501981008798 1 1 1 75.6265877120804 0.151232389170549 0.0339830656662
36660 0.787927031517029 0.00145152632612735 0.000316966394893825 1 1 1 75.6771455393956 0.153546763270267 0.0353741206410881
36661 0.792419409751892 0.00148488522972912 0.000330708874389529 1 1 1 76.1086199626594 0.157075567110816 0.0369078104436035
36662 0.789821362495422 0.00156802195124328 0.000341751868836582 1 1 1 75.8590882262401 0.165870016283129 0.0381402320002791
36663 0.794739103317261 0.00165533770341426 0.000366723898332566 1 1 1 76.3314169737166 0.175106535722727 0.0409271633541207
